Molecule ChEMBL ID,Smiles,Actual pChEMBL,Predicted pChEMBL,Residuals,Leverage,MaxAbsEStateIndex,PEOE_VSA4,BCUT2D_LOGPLOW,BCUT2D_CHGLO,MinPartialCharge,PEOE_VSA8,AvgIpc,fr_pyridine,Ipc,EState_VSA8,VSA_EState4,BCUT2D_CHGHI,BalabanJ,BCUT2D_MWLOW,MinAbsEStateIndex,PEOE_VSA6,SMR_VSA7,VSA_EState7,BCUT2D_LOGPHI,SlogP_VSA8,PEOE_VSA9,FpDensityMorgan1,SMR_VSA6,SlogP_VSA10,BCUT2D_MRLOW,VSA_EState5,VSA_EState8,PEOE_VSA2,BCUT2D_MWHI
CHEMBL4110834,CC(C)Nc1cc(-n2ccc3cncnc32)ncc1C(=O)NC[C@@H](F)C(C)(C)O,8.96,8.681341666666672,0.278658333333329,0.008003375699542074,13.983497799625942,0.0,-2.417878524915537,-2.2256977440582393,-0.38736663830463725,36.084962826913596,3.083095024284203,1.0,2757107.054986537,25.585512770854287,0.01884172968257425,2.2700626671360173,1.909473626078618,10.034666887280983,0.060953850676073174,0.0,42.61403641822399,4.858090804216657,2.224387719984635,16.85126421306755,23.396644983276822,1.3103448275862069,11.861545009918906,10.077801322358383,-0.0017718261909254285,0.10837847484673002,6.315487208250867,9.361636831863176,19.144421267710943
CHEMBL4112384,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ncc3cc(C#N)cnc32)cc1Nc1cc(C2CC2)n[nH]1,8.96,8.738283333333351,0.2217166666666497,0.01871965009517072,14.222061061076557,20.141058106485747,-2.4172537019426534,-2.2230108420044705,-0.38736663830463725,35.83055154077556,3.456378404672806,2.0,165064880.9205973,35.89757967481019,0.8094583313691273,2.280907275895507,1.482810529814269,10.034855598456094,0.1670884049211976,0.0,53.6104628984665,4.915667226009227,2.3946149659162312,16.85126421306755,40.85086804143535,1.3055555555555556,11.861545009918906,15.895664100193411,-0.0017721651211330242,0.8438141074565775,2.3095945415520847,9.893218992372859,19.14442374328188
CHEMBL3902828,CNC(=O)[C@H]1CC[C@H](NC(=O)c2cnc(-n3ccc4cc(C#N)cnc43)cc2NC(C)C)CC1,8.96,8.756750000000016,0.2032499999999846,0.007084105441677045,13.14735199400208,5.261891554738487,-2.401969301289484,-2.280429989582332,-0.3820677606810879,55.09238168490014,3.263553066989831,2.0,54259794.12913612,31.987544166705682,2.3453026445321004,2.271042777048182,1.5617542836289937,9.851283012241542,0.019918995781567084,0.0,47.91653490361805,8.04266478727744,2.264000933148336,16.85126421306755,16.814289258077554,1.1470588235294117,12.36446058668352,5.687386274683562,-0.12502525844356224,0.5352859865370372,4.023554998120572,14.156174015934997,16.151754160918898
CHEMBL4109209,CC(C)(F)[C@H](F)CNC(=O)c1cnc(-n2ccc3cc(C#N)cnc32)cc1Nc1cccc(O)c1,8.92,8.763661111111132,0.15633888888886815,0.013136591321880907,14.050926169032575,5.261891554738487,-2.3920518865601776,-2.201407082905422,-0.5078861463269854,41.79687534091081,3.2452168400785673,2.0,67277252.33590415,20.60153424990708,-0.21096116110657337,2.292990671304116,1.716041391428021,10.056170261514492,0.022805568163301038,6.06636706846161,72.1820031774645,2.6095715722530564,2.2687360154798277,16.85126421306755,23.359045663990127,1.2285714285714286,11.861545009918906,20.15560264471676,0.07594616700958166,-0.20180136534063697,1.691598622963114,9.361636831863176,19.167793027905084
CHEMBL4110862,COC(=O)N1CC[C@@H](Nc2cc(-n3ccc4cc(C#N)cnc43)ncc2C(=O)NC[C@@H](F)C(C)(C)O)C1,8.92,8.799111111111127,0.12088888888887261,0.008482279841607716,14.243001355360455,5.261891554738487,-2.418640776651233,-2.228699805568087,-0.45273471757175027,49.17447563873875,3.522873287392119,2.0,191246091.80634433,26.67075556269935,0.025703258701889276,2.2938804995648057,1.6463086395585296,10.034449524729473,0.1630398744540158,0.0,47.91653490361804,3.140880167840222,2.2513451270525278,16.85126421306755,36.06989401625135,1.3513513513513513,32.06085536302159,14.872338506430204,-0.0017744675852408606,-0.09781450048134688,3.1478160020377386,9.361636831863176,19.144424670821937
CHEMBL4106801,CCn1cc(Nc2cc(-n3ccc4cc(C#N)cnc43)ncc2C(=O)NC[C@@H](F)C(C)(C)O)cn1,8.92,8.830388888888907,0.08961111111109332,0.006416240485820767,14.189993177199234,10.360573363039524,-2.417210011892387,-2.2233600287896533,-0.38736663830463725,42.78472197529129,3.474260407909533,2.0,78025270.29557104,31.76943737100039,0.7427605381056073,2.270887607359045,1.6994959334269888,10.034814012851914,0.19178889622883166,0.0,60.31022204684419,6.4312130845327165,2.2536493851531003,16.85126421306755,40.84432632127046,1.2857142857142858,11.861545009918906,15.765187597041944,-0.001772085013223696,-0.06066193266409625,4.95938056696318,14.043439767008362,19.144423231761554
CHEMBL4114460,CC1(Nc2cc(-n3ccc4cc(C#N)cnc43)ncc2C(=O)NC[C@@H](F)C(C)(C)O)CC1,8.92,8.810766666666689,0.10923333333331087,0.009158764211979966,14.093586271743185,5.261891554738487,-2.418244665630327,-2.228049967231321,-0.38736663830463725,35.58204725014898,3.321773670384845,2.0,15554550.676038755,33.594492762389976,0.32903080153738906,2.378308685325849,1.659768411995953,10.034487550469771,0.10905695795306203,0.0,47.91653490361804,5.100403071335559,2.3892899586475567,16.85126421306755,28.960096474973817,1.375,11.861545009918906,10.077801322358383,-0.00177199983795611,0.08075776793219136,4.4693239501441235,9.361636831863176,19.14442218080804
CHEMBL4106665,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ccc3cc(C#N)cnc32)cc1N[C@H]1CC[C@H](C(N)=O)CC1,8.92,8.784447619047642,0.13555238095235822,0.0065864996975542305,14.24927732723333,5.261891554738487,-2.4188750095137155,-2.286960754219718,-0.38736663830463725,42.00286887307499,3.2960068209581697,2.0,167670991.59660837,26.67075556269935,5.627299114092892,2.2843697440339077,1.6336556862390517,9.852508086543173,0.0003860514719093988,0.0,47.91653490361805,5.704779611729951,2.2896067357458048,16.85126421306755,28.960096474973813,1.2702702702702702,11.861545009918906,10.077801322358383,-0.12222563222686034,-0.49818490074881083,2.3152957561390313,14.156174015934997,19.144424021595466
CHEMBL4536154,CC(C)(O)[C@H](F)CN1Cc2cc(NC(=O)c3cnn4cccnc34)c(N3CCOCC3)cc2S1(=O)=O,8.92,8.59722222222225,0.3227777777777501,0.012231136418684658,14.585260835414015,9.40389779959727,-2.4190491515676045,-2.3062264108881267,-0.3873867366542543,38.57271276687645,3.369886720225979,0.0,134744219.57179797,15.399448933254575,0.34939877092524974,2.4003070522475713,1.5151275845751797,10.034530830594347,0.05795048896509969,0.0,47.91653490361805,2.887507414063637,2.391062926231934,5.647177220767728,41.2819143365075,1.3055555555555556,43.06473148162037,15.765187597041944,-0.00995964296519356,-0.4428500393372332,3.9707459297569523,4.794537184071822,32.23343920763328
CHEMBL4107911,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ccc3cc(C#N)cnc32)cc1NC12CCC(O)(CC1)C2,8.92,8.78305555555558,0.13694444444442055,0.01759847382439152,14.275698301127942,5.261891554738487,-2.420911659203994,-2.300160842723964,-0.389798217374873,35.58204725014898,3.5097140249605716,2.0,133983894.45711382,26.67075556269935,-0.7619065674914016,2.5325001356222954,1.4969621835399707,9.91946504061816,0.24499845783125007,0.0,47.91653490361805,6.622851678140677,2.51799946177624,16.85126421306755,34.5611472859575,1.2777777777777777,11.861545009918906,10.077801322358383,-0.0017750458387699331,0.003731123941262071,2.3542909888850967,9.361636831863176,19.1444238702088
